id,createdat,reportsuiteid,reportsuitename,data,hour,iddepartament,channel,visits,uniquevisitors,pageviews,orders,ordersserialized,revenue,bouncerate,exits,productviewserialized,cartaddserialized,checkoutserialized,checkoutaddresslist,checkoutpayment,checkoutconfirmation,bounces,entries
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - SEM Branding (WA),45,45,253,4,3926,5,6,0,25,9,4,4,12,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - Comparador de Preço (WA),26,26,44,0,0,0,0,0,21,0,0,0,15,31,6,19
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - SEM Search (WA),18,18,53,1,2999,1,2,0,14,1,1,1,9,28,2,7
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - Retargeting (WA),13,13,19,0,0,0,0,0,9,1,0,0,6,22,2,9
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - Email Marketing (WA),9,9,46,2,1265,1,2,0,7,2,2,1,2,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - Afiliados (WA),8,8,27,1,1279,1,1,0,5,0,1,0,4,33,1,3
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - Social DPA (WA),7,7,9,0,0,0,0,0,4,1,0,0,5,75,3,4
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - Social Organico (WA),2,2,8,0,0,0,0,0,2,1,0,0,1,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - B2B (WA),2,2,3,0,0,0,0,0,1,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,13,Canal - Social Patrocinado (WA),2,2,2,0,0,0,0,0,1,0,0,0,1,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - SEM PLA (WA),138,138,383,4,866,8,6,0,110,14,4,7,101,44,47,105
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,::unspecified::,115,113,373,9,2749,7,7,0,70,11,7,10,54,55,27,49
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - SEO (WA),63,62,252,2,449,4,2,0,40,12,1,5,35,46,7,15
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - SEM Branding (WA),21,21,103,0,0,1,0,0,11,4,0,1,12,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - Comparador de Preço (WA),20,20,46,1,161,2,1,0,17,4,1,1,13,40,6,15
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - Retargeting (WA),11,11,28,0,0,1,1,0,9,3,0,1,9,44,4,9
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - Afiliados (WA),9,9,62,3,373,2,2,0,5,1,1,2,5,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - Email Marketing (WA),6,6,17,1,189,1,1,0,1,0,1,0,3,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - Social DPA (WA),5,5,23,0,0,0,0,0,3,0,0,0,4,66,2,3
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - SEM Search (WA),5,5,8,0,0,0,0,0,4,0,0,0,4,0,0,3
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - Social Patrocinado (WA),2,2,2,0,0,0,0,0,2,0,0,0,2,100,2,2
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - B2B (WA),1,1,7,0,0,0,0,0,1,1,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,73,Canal - Direto (WA),1,1,4,0,0,0,0,0,0,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,56,Canal - SEM PLA (WA),192,192,311,2,3359,2,1,0,166,11,1,3,155,60,100,164
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,56,Canal - SEO (WA),120,120,346,3,4492,6,5,0,90,13,3,6,71,62,18,29
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,56,::unspecified::,68,68,149,1,26,1,1,0,46,6,1,1,33,50,12,24
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,56,Canal - Comparador de Preço (WA),38,38,52,1,1468,2,2,0,33,3,1,0,30,66,20,30
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,56,Canal - SEM Branding (WA),6,6,10,0,0,0,0,0,4,0,0,0,1,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,56,Canal - Social DPA (WA),4,4,7,0,0,0,0,0,4,0,0,0,4,50,2,4
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,56,Canal - Retargeting (WA),3,3,4,0,0,0,0,0,2,0,0,0,2,50,1,2
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,56,Canal - SEM Search (WA),2,2,2,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,56,Canal - Afiliados (WA),1,1,5,0,0,0,0,0,0,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,56,Não Identificado,1,1,1,0,0,0,0,0,1,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,102,Canal - SEM PLA (WA),17,17,23,1,59,1,1,0,13,1,1,0,15,58,7,12
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,102,Canal - SEO (WA),2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,102,Canal - Afiliados (WA),1,1,5,0,0,0,0,0,0,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,102,Canal - Social Organico (WA),1,1,3,0,0,0,0,0,0,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,102,Canal - Social DPA (WA),1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,827,Canal - SEM PLA (WA),10,10,15,0,0,0,0,0,9,1,0,0,8,55,5,9
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,827,::unspecified::,4,4,20,0,0,0,0,0,4,0,0,0,2,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,827,Canal - SEO (WA),1,1,4,0,0,0,0,0,0,0,0,0,1,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,827,Canal - Afiliados (WA),1,1,2,0,0,0,0,0,0,1,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,827,Canal - Comparador de Preço (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,983,Canal - SEM PLA (WA),3,3,3,0,0,0,0,0,2,0,0,0,2,50,1,2
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,983,::unspecified::,2,2,3,0,0,0,0,0,0,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,983,Canal - Afiliados (WA),2,2,2,0,0,0,0,0,2,0,0,0,2,100,2,2
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,983,Canal - SEO (WA),1,1,2,0,0,0,0,0,1,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,983,Canal - Retargeting (WA),1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,1886,Canal - SEM PLA (WA),3,3,7,0,0,0,0,0,3,0,0,0,3,66,2,3
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,1886,Canal - Comparador de Preço (WA),2,2,2,0,0,0,0,0,2,0,0,0,2,100,2,2
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,1886,Canal - SEO (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,1886,::unspecified::,1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,2031,::unspecified::,4,4,6,0,0,0,0,0,2,0,0,0,2,50,1,2
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,2031,Canal - Comparador de Preço (WA),1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,2031,Canal - SEM PLA (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,2031,Canal - SEM Branding (WA),1,1,1,0,0,0,0,0,0,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,2285,Canal - SEM PLA (WA),2,2,9,1,94,1,1,0,1,1,1,1,0,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,2285,Canal - SEO (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,2285,::unspecified::,1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,2285,Canal - Email Marketing (WA),1,1,1,0,0,0,0,0,0,1,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,1732,Canal - SEM PLA (WA),1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,1732,Canal - SEO (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,1639,::unspecified::,2,2,2,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,1639,Canal - Comparador de Preço (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,448,Canal - SEM PLA (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,1734,Canal - SEO (WA),3,3,4,0,0,0,0,0,2,0,0,0,2,50,1,2
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,4,2894,::unspecified::,1,1,3,0,0,0,0,0,0,0,0,1,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,::unspecified::,361,358,1623,0,0,0,0,0,2,0,0,0,281,39,124,315
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - SEO (WA),203,202,900,0,0,0,0,0,0,0,0,0,144,24,42,175
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - SEM Branding (WA),104,104,551,0,0,0,0,0,0,0,0,0,56,6,6,88
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - SEM PLA (WA),54,54,214,0,0,0,0,0,0,0,0,0,28,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - SEM Search (WA),40,40,94,0,0,0,0,0,0,0,0,0,30,42,15,35
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - Email Marketing (WA),35,35,96,0,0,0,0,0,0,0,0,0,21,39,11,28
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - Afiliados (WA),25,25,77,0,0,0,0,0,0,0,0,0,22,39,9,23
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - Comparador de Preço (WA),9,9,29,0,0,0,0,0,0,0,0,0,4,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,0,371,Canal - SEM Search (WA),3,3,7,0,0,0,0,0,3,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - Social Patrocinado (WA),6,6,14,0,0,0,0,0,0,0,0,0,6,50,3,6
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - Social Organico (WA),6,6,6,0,0,0,0,0,0,0,0,0,5,100,5,5
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Não Identificado,5,5,5,0,0,0,0,0,0,0,0,0,4,80,4,5
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - Social DPA (WA),5,5,4,0,0,0,0,0,0,0,0,0,1,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - Display Top Mid(WA),3,3,3,0,0,0,0,0,0,0,0,0,3,100,3,3
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - Direto (WA),2,2,9,0,0,0,0,0,0,0,0,0,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - B2B (WA),2,2,7,0,0,0,0,0,0,0,0,0,1,50,1,2
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,::unspecified::,Canal - Retargeting (WA),2,2,0,0,0,0,0,0,0,0,0,0,1,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,Canal - SEM PLA (WA),18,18,33,0,0,0,0,0,13,2,0,0,9,50,6,12
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,::unspecified::,15,15,303,0,0,0,0,0,8,1,0,0,8,66,2,3
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,Canal - SEM Branding (WA),14,14,59,1,1386,1,1,0,10,3,1,1,7,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,Canal - SEO (WA),10,10,16,0,0,0,0,0,10,1,0,0,3,25,1,4
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,Canal - SEM Search (WA),5,5,9,0,0,0,0,0,5,0,0,0,3,100,2,2
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,Canal - Comparador de Preço (WA),4,4,6,0,0,0,0,0,3,0,0,0,3,0,0,3
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,Canal - Social DPA (WA),3,3,4,0,0,0,0,0,3,0,0,0,2,33,1,3
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,Canal - Email Marketing (WA),2,2,5,0,0,0,0,0,2,0,0,0,1,0,0,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,Canal - Afiliados (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,13,Canal - Social Organico (WA),1,1,1,0,0,0,0,0,0,0,0,1,0,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,Canal - SEM PLA (WA),18,18,39,1,1599,1,1,0,16,4,1,1,14,43,7,16
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,::unspecified::,11,11,43,0,0,0,0,0,9,0,0,0,7,66,2,3
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,Canal - SEO (WA),11,11,20,1,1583,0,1,0,9,0,1,0,4,75,3,4
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,Canal - Comparador de Preço (WA),4,4,8,0,0,0,0,0,4,1,0,0,4,50,2,4
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,Canal - Email Marketing (WA),2,2,2,0,0,0,0,0,2,0,0,0,2,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,Canal - SEM Branding (WA),2,2,2,0,0,0,0,0,2,0,0,0,1,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,Canal - Afiliados (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,Canal - Retargeting (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,Canal - Social DPA (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,100,1,1
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,1,Canal - SEM Search (WA),1,1,1,0,0,0,0,0,1,0,0,0,1,null,0,0
1359899432,2018-09-14 11:31:48.0,np-casasbahia,CB - CasasBahia.com.br,2018-09-14,5,977,Canal - SEM PLA (WA),5,5,12,0,0,0,0,0,5,1,0,0,4,60,3,5
