id,createdat,data,bandeira,hour,iddepartamento,nomedepartamento,idlinha,nomelinha,idsublinha,nomesublinha,canalmis,visits,pedidos,receita,unidades,productview,carrinhoadicionar,checkout,checkoutenderecolistar,checkoutpagamento,datepartition
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1640,Apresentação e Equipamentos,1641,Apresentação,null,2,0,0,0,2,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,3,DVD e Blu-Ray Players,122,DVD Player,Canal - Retargeting (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1640,Apresentação e Equipamentos,3231,Guilhotinas e Refiladoras de Papel,null,1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,3,DVD e Blu-Ray Players,122,DVD Player,Canal - SEM Branding (WA),2,0,0,0,1,1,1,1,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1640,Apresentação e Equipamentos,3231,Guilhotinas e Refiladoras de Papel,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,3,DVD e Blu-Ray Players,122,DVD Player,Canal - SEO (WA),3,0,0,0,2,1,1,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1640,Apresentação e Equipamentos,3234,Plastificadoras,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,3,DVD e Blu-Ray Players,124,DVD Player Portátil com LCD,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1648,Calculadora,null,null,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,3,DVD e Blu-Ray Players,124,DVD Player Portátil com LCD,Canal - Social Organico (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1648,Calculadora,1650,Científica,Canal - SEM Branding (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,126,Home Theater,null,11,0,0,0,9,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1648,Calculadora,1650,Científica,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,126,Home Theater,Canal - Retargeting (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1648,Calculadora,1650,Científica,Canal - SEO (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,126,Home Theater,Canal - SEM Branding (WA),2,0,0,0,2,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1648,Calculadora,1651,Financeira e Negócios,null,2,0,0,0,2,1,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,126,Home Theater,Canal - SEM PLA (WA),20,0,0,0,17,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1648,Calculadora,1651,Financeira e Negócios,Canal - Email Marketing (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,126,Home Theater,Canal - SEO (WA),7,0,0,0,3,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1648,Calculadora,1651,Financeira e Negócios,Canal - SEM PLA (WA),3,0,0,0,3,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,126,Home Theater,Canal - Social DPA (WA),2,0,0,0,2,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1648,Calculadora,1651,Financeira e Negócios,Canal - SEO (WA),2,0,0,0,2,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,127,Receiver,null,1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1648,Calculadora,1651,Financeira e Negócios,Canal - Social DPA (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,127,Receiver,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1657,Escolar e Escritório,1658,Agendas e Índices,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,2926,Soundbar,null,4,0,0,0,3,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1657,Escolar e Escritório,1660,Apontadores,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,2926,Soundbar,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1657,Escolar e Escritório,1663,Cadernos,Canal - SEM PLA (WA),6,0,0,0,6,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,2926,Soundbar,Canal - Retargeting (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1657,Escolar e Escritório,1663,Cadernos,Canal - SEO (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,2926,Soundbar,Canal - SEM Branding (WA),2,0,0,0,2,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1657,Escolar e Escritório,1676,Grampeadores e Grampos,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,2926,Soundbar,Canal - SEM PLA (WA),9,0,0,0,8,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1657,Escolar e Escritório,1683,Suporte Papelaria,null,1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,2926,Soundbar,Canal - SEM Search (WA),1,0,0,0,1,1,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1657,Escolar e Escritório,1683,Suporte Papelaria,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,2926,Soundbar,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1657,Escolar e Escritório,1697,Globos Terrestre,null,1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1,TVs e Acessórios,4,Home Theater,2926,Soundbar,Canal - Social DPA (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1657,Escolar e Escritório,1697,Globos Terrestre,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,1571,Moedores e Raladores,Canal - Retargeting (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1685,Escrita e Corretivos,1686,Canetas,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,1571,Moedores e Raladores,Canal - SEO (WA),2,0,0,0,2,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,1693,Álbuns e Presentes,1695,Cartões Comemorativos,null,1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,2058,Estufas,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,2710,Arte e Pintura,1644,Material para Artesanato,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,2689,Cortadores e Fatiadores,Canal - Email Marketing (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,2710,Arte e Pintura,2746,Madeiras,null,1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,2692,Espremedores,Canal - SEM PLA (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1639,Papelaria,2710,Arte e Pintura,2746,Madeiras,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,2693,Pães e Massas,Canal - SEO (WA),2,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1741,Solteiro,Canal - SEO (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,2694,Liquidificadores Industriais,null,1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1741,Solteiro,Canal - Social DPA (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,2694,Liquidificadores Industriais,Canal - Retargeting (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1742,Casal,null,3,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,2694,Liquidificadores Industriais,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1742,Casal,Canal - SEM Branding (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,2694,Liquidificadores Industriais,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1742,Casal,Canal - SEO (WA),5,0,0,0,3,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,2696,Serra Fita,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1743,Queen,null,4,0,0,0,2,0,0,1,1,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,3029,Máquina de Churros,Canal - SEO (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1743,Queen,Canal - SEO (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,3255,Máquina de Costura,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1743,Queen,Canal - Social DPA (WA),3,0,0,0,2,1,2,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2062,Portáteis Industriais,3255,Máquina de Costura,Canal - SEO (WA),2,0,0,0,2,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1744,King,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2680,Refrigeração,2063,Refrigeradores Industriais,Canal - SEM Branding (WA),2,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1740,Jogo de Cama,1744,King,Canal - Social DPA (WA),1,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2680,Refrigeração,3026,Vitrines Refrigeradas,Canal - SEO (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1746,Lençol Avulso,1749,Queen,Canal - SEO (WA),2,0,0,0,1,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2680,Refrigeração,497,Refresqueiras,Canal - SEM PLA (WA),2,0,0,0,2,1,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1746,Lençol Avulso,1776,Porta Travesseiro,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 1, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 1, 2018, Hour 0",1017,Linha Industrial,2681,Cocção,1133,Fornos Industriais,Canal - SEM Branding (WA),1,0,0,0,0,1,0,0,0,2018-08-01
CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,2018-10-25 18:23:32.795,"August 29, 2018",CB-Mob-DeptoLinhaSubCanal-MesHora-Ago.csv,"August 29, 2018, Hour 19",1732,"Cama, Mesa e Banho",1753,Edredom,1754,Solteiro,null,1,0,0,0,0,0,0,0,0,2018-08-01
