id,createdat,data,bandeira,hour,iddepartamento,nomedepartamento,idlinha,nomelinha,idsublinha,nomesublinha,canalmis,visits,pedidos,receita,unidades,productview,carrinhoadicionar,checkout,checkoutenderecolistar,checkoutpagamento
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1048,Cadeiras para Automóveis,Canal - Social DPA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1049,Carrinhos para Passeio,,5,0,0,0,4,1,0,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1049,Carrinhos para Passeio,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1049,Carrinhos para Passeio,Canal - SEM Branding (WA),5,0,0,0,4,2,1,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1049,Carrinhos para Passeio,Canal - SEM PLA (WA),25,1,272.56,1,21,3,3,2,2
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1049,Carrinhos para Passeio,Canal - SEO (WA),6,0,0,0,3,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1459,Carrinhos Multifunção,,2,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1459,Carrinhos Multifunção,Canal - SEM PLA (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1463,Carrinhos para Gêmeos,Canal - SEM PLA (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1463,Carrinhos para Gêmeos,Canal - SEO (WA),3,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,2203,Sling,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,3065,Carrinhos Travel System,,4,0,0,0,2,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,3065,Carrinhos Travel System,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,3065,Carrinhos Travel System,Canal - SEM PLA (WA),10,0,0,0,8,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,3065,Carrinhos Travel System,Canal - SEO (WA),3,0,0,0,3,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,3182,Acessórios para Cadeira de Auto,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,631,Canguru e Moisés,,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,631,Canguru e Moisés,Canal - SEO (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,903,Carrinhos de 3 Rodas,,2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,911,Acessórios para Carrinhos de Bebê,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1050,Bem-Estar,1051,Chupetas e Acessórios,,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1050,Bem-Estar,1051,Chupetas e Acessórios,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1050,Bem-Estar,1051,Chupetas e Acessórios,Canal - SEM PLA (WA),3,0,0,0,3,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1050,Bem-Estar,1052,Mordedores,Canal - SEM PLA (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1050,Bem-Estar,1052,Mordedores,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1050,Bem-Estar,1053,Bouncers e Jumpers,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1050,Bem-Estar,1053,Bouncers e Jumpers,Canal - SEM Branding (WA),2,1,207,1,0,1,1,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1050,Bem-Estar,1053,Bouncers e Jumpers,Canal - SEM PLA (WA),8,0,0,0,7,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1050,Bem-Estar,1053,Bouncers e Jumpers,Canal - SEO (WA),3,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1054,Enxoval para o Bebê,1055,Bolsas e Malas para Bebês,,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1054,Enxoval para o Bebê,1055,Bolsas e Malas para Bebês,Canal - SEO (WA),3,0,0,0,3,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1054,Enxoval para o Bebê,1055,Bolsas e Malas para Bebês,Canal - Social DPA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1054,Enxoval para o Bebê,1116,Quarto do bebê,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1054,Enxoval para o Bebê,3044,Lençol,,1,0,59.76,2,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1054,Enxoval para o Bebê,3179,Kit para berço,Canal - SEM Branding (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1054,Enxoval para o Bebê,3179,Kit para berço,Canal - SEO (WA),2,0,0,0,1,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1057,Roupinhas para Bebês,2227,Ocasião,Canal - Social DPA (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,1062,Fraldas Descartáveis,,6,1,173.7,1,4,0,0,0,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,1062,Fraldas Descartáveis,Canal - Comparador de Preço (WA),6,0,0,0,6,2,2,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,1062,Fraldas Descartáveis,Canal - Email Marketing (WA),1,1,203.4,3,1,1,0,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,1062,Fraldas Descartáveis,Canal - SEM Branding (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,1062,Fraldas Descartáveis,Canal - SEM PLA (WA),12,0,0,0,10,2,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,1062,Fraldas Descartáveis,Canal - SEM Search (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,1062,Fraldas Descartáveis,Canal - SEO (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,1063,Lenços Umedecidos,Canal - SEO (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,1608,Trocadores,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1059,Troca do Bebê,3185,Pomada para Assaduras,Canal - SEM PLA (WA),9,0,0,0,9,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1069,Segurança do Bebê,1070,Grades de Segurança,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1069,Segurança do Bebê,1119,Segurança Veicular,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1069,Segurança do Bebê,2161,Acessórios de Segurança,Canal - SEM Branding (WA),1,0,0,0,0,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1069,Segurança do Bebê,2161,Acessórios de Segurança,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1072,Babás Eletrônicas,1072,Babás Eletrônicas,Canal - SEM Branding (WA),1,1,109.99,1,0,0,1,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1072,Babás Eletrônicas,1072,Babás Eletrônicas,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1072,Babás Eletrônicas,1238,Câmeras e Monitores,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,1074,Móbiles,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,1075,Sonoros,,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,1075,Sonoros,Canal - SEM Branding (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,1075,Sonoros,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,761,Encaixar e Empilhar,,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,761,Encaixar e Empilhar,Canal - SEM PLA (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,761,Encaixar e Empilhar,Canal - SEO (WA),2,0,0,0,1,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,868,Diversão,Canal - SEM Branding (WA),1,0,0,0,0,0,0,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,927,Educativos,,1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,927,Educativos,Canal - Email Marketing (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,927,Educativos,Canal - SEM PLA (WA),2,0,0,0,1,0,1,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1073,Brinquedos para Bebê,927,Educativos,Canal - SEO (WA),2,0,0,0,1,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3339,Higiene e Saúde,1066,Troninhos e Redutores,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3339,Higiene e Saúde,3341,Aspirador Nasal e Dosador de Medicamento,Canal - Retargeting (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3339,Higiene e Saúde,3341,Aspirador Nasal e Dosador de Medicamento,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3344,Banho do Bebê,1060,Banheiras,Canal - Retargeting (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3344,Banho do Bebê,1060,Banheiras,Canal - SEM Branding (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3344,Banho do Bebê,1060,Banheiras,Canal - SEM PLA (WA),7,0,0,0,5,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3344,Banho do Bebê,1060,Banheiras,Canal - SEO (WA),3,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3344,Banho do Bebê,1068,Acessórios para Banho,Canal - SEO (WA),2,1,55,1,2,1,0,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3344,Banho do Bebê,1606,Toalhas de Banho,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3344,Banho do Bebê,3346,"Shampoo, Condicionador e Sabonete",Canal - SEM PLA (WA),7,0,0,0,7,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,3344,Banho do Bebê,3346,"Shampoo, Condicionador e Sabonete",Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,628,Amamentação,,,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,628,Amamentação,628,Amamentação,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,,,,3,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,,,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,,,Canal - Email Marketing (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,,,Canal - SEM Branding (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,,,Canal - SEM PLA (WA),7,0,0,0,7,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,,,Canal - SEM Search (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,,,Canal - SEO (WA),2,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,861,Berços e Cercados,,2,1,285.9,1,0,1,1,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,861,Berços e Cercados,Canal - SEM PLA (WA),6,0,0,0,4,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,861,Berços e Cercados,Canal - SEM Search (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,861,Berços e Cercados Portáteis,861,Berços e Cercados,Canal - SEO (WA),2,0,0,0,1,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,,1973,0,0,0,7,1,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - Afiliados (WA),200,0,0,0,0,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - B2B (WA),90,0,0,0,0,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - Comparador de Preço (WA),164,0,0,0,0,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - Direto (WA),33,0,0,0,0,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - Display Top Mid(WA),47,0,0,0,0,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - Email Marketing (WA),199,0,0,0,1,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - Outros (WA),3,0,0,0,0,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - Retargeting (WA),30,0,0,0,0,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - SEM Branding (WA),982,0,0,0,1,1,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - SEM PLA (WA),270,0,0,0,7,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - SEM Search (WA),459,0,0,0,0,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - SEO (WA),1661,0,0,0,3,0,0,0,0
PF-Desk-DeptoLinhaSubCanal-Hour2018092522,2018-10-01 12:55:18.0,"September 25, 2018",PF-Desk,"September 25, 2018, Hour 22",,,,,,,Canal - Social DPA (WA),32,0,0,0,0,0,0,0,0
